,fps,duration,cudaTotal
avg_18,38.8527,25.7529,0
max_18,40.3926,27.1041,0
min_18,36.8948,24.757,0
2,39.048,25.6095,0
3,39.1641,25.5336,0
4,40.3616,24.776,0
5,40.3926,24.757,0
6,37.6446,26.5643,0
7,37.816,26.4438,0
8,37.6542,26.5575,0
9,38.5837,25.9177,0
10,39.6487,25.2215,0
11,38.1524,26.2107,0
12,39.4407,25.3545,0
13,39.5039,25.314,0
14,38.6388,25.8807,0
15,38.8604,25.7332,0
16,39.1653,25.5328,0
17,39.6588,25.2151,0
18,38.7202,25.8263,0
19,36.8948,27.1041,0
