,fps,duration,cudaTotal
avg_18,43.6986,23.5495,0
max_18,52.7451,31.1023,0
min_18,32.152,18.9591,0
2,35.9476,27.8183,0
3,37.3973,26.7399,0
4,34.8513,28.6934,0
5,32.152,31.1023,0
6,35.6904,28.0187,0
7,35.5888,28.0988,0
8,34.3086,29.1472,0
9,46.1846,21.6522,0
10,46.7311,21.399,0
11,50.7896,19.6891,0
12,52.0332,19.2185,0
13,46.6906,21.4176,0
14,50.6627,19.7384,0
15,52.7451,18.9591,0
16,49.6413,20.1445,0
17,48.4814,20.6265,0
18,50.0798,19.9681,0
19,46.5992,21.4596,0
