,fps,duration,cudaTotal
avg_18,68.2299,15.0184,0
max_18,85.934,18.4217,0
min_18,54.2838,11.6368,0
2,56.3425,17.7486,0
3,62.6233,15.9685,0
4,63.5684,15.7311,0
5,54.2838,18.4217,0
6,57.4861,17.3955,0
7,59.0555,16.9332,0
8,58.2493,17.1676,0
9,62.3193,16.0464,0
10,62.6637,15.9582,0
11,58.353,17.1371,0
12,63.5302,15.7405,0
13,79.7659,12.5367,0
14,78.3758,12.759,0
15,81.7679,12.2297,0
16,79.7096,12.5455,0
17,82.7383,12.0863,0
18,81.3724,12.2892,0
19,85.934,11.6368,0
