,fps,duration,cudaTotal
avg_18,42.3514,23.6543,0
max_18,45.1194,25.364,0
min_18,39.4259,22.1634,0
2,39.8296,25.1069,0
3,44.319,22.5637,0
4,44.7824,22.3302,0
5,41.5918,24.0432,0
6,42.0959,23.7553,0
7,45.1194,22.1634,0
8,40.7341,24.5494,0
9,44.4581,22.4931,0
10,41.9917,23.8142,0
11,41.5029,24.0947,0
12,44.2025,22.6232,0
13,44.4722,22.486,0
14,41.6739,23.9958,0
15,42.906,23.3068,0
16,40.9132,24.442,0
17,42.4324,23.5669,0
18,39.8736,25.0792,0
19,39.4259,25.364,0
