,fps,duration,cudaTotal
avg_18,37.3178,26.8423,0
max_18,39.3937,29.6183,0
min_18,33.7629,25.3848,0
2,36.1718,27.6458,0
3,37.6621,26.5519,0
4,36.6589,27.2785,0
5,38.1648,26.2021,0
6,36.1519,27.6611,0
7,38.5917,25.9123,0
8,38.0821,26.259,0
9,39.2775,25.4599,0
10,36.5014,27.3962,0
11,37.7835,26.4666,0
12,37.6746,26.5431,0
13,38.6135,25.8977,0
14,34.3677,29.097,0
15,39.3937,25.3848,0
16,37.1342,26.9293,0
17,33.7629,29.6183,0
18,36.8536,27.1344,0
19,38.8748,25.7236,0
