,fps,duration,cudaTotal
avg_48,30.9031,32.4028,0
max_48,32.9963,36.4357,0
min_48,27.4456,30.3064,0
2,30.3233,32.9779,0
3,30.3124,32.9898,0
4,32.1978,31.058,0
5,28.812,34.7077,0
6,29.3563,34.0642,0
7,30.776,32.4929,0
8,31.507,31.739,0
9,30.4481,32.8428,0
10,31.8896,31.3582,0
11,31.2654,31.9843,0
12,30.2283,33.0815,0
13,32.5217,30.7487,0
14,32.9963,30.3064,0
15,31.0508,32.2053,0
16,31.6254,31.6201,0
17,32.6605,30.618,0
18,30.607,32.6722,0
19,31.5638,31.6819,0
20,30.5415,32.7423,0
21,30.0504,33.2775,0
22,31.1245,32.129,0
23,31.1516,32.1011,0
24,27.5196,36.3378,0
25,30.9264,32.3348,0
26,31.7498,31.4962,0
27,30.9258,32.3354,0
28,30.5551,32.7278,0
29,31.8879,31.3599,0
30,27.4456,36.4357,0
31,31.1714,32.0807,0
32,31.8252,31.4216,0
33,31.5538,31.6919,0
34,32.2171,31.0394,0
35,30.687,32.587,0
36,30.7763,32.4926,0
37,29.8198,33.5348,0
38,32.5061,30.7634,0
39,30.3726,32.9244,0
40,30.3691,32.9282,0
41,31.5285,31.7173,0
42,30.0192,33.312,0
43,31.3433,31.9048,0
44,31.3764,31.8711,0
45,30.7496,32.5208,0
46,30.3203,32.9812,0
47,30.2536,33.054,0
48,31.803,31.4436,0
49,30.6385,32.6387,0
